Run Name;Method;Dataset;Downsampling Method;Downsampling Param;Points Original;Points after downsampling;Downsampling Percentage;Loading and preprocessing Time (s);Alpha;BPA Radii;Max Octree Depth;Density Threshold;Vertices before cleaning;Triangles before cleaning;Reconstruction Time (s);Edge Length Percentile;Aspect Ratio Percentile;Vertices after cleaning;Triangles after cleaning;Cleaning time (s);Hausdorff distance;Chamfer distance;RMSE Distances;Mean Triangle Normal Deviation (degrees);Connectivity Largest Component Ratio;Component Count;Discrete Curvature Min;Discrete Curvate Max;Discrete Curvature Mean;Discrete Curvature Std
1713888981.5731328_run_11;SurfaceReconstructionMethod.ALPHA_SHAPES;ruimte_ETVR;DownSampleMethod.VOXEL;0.01;325010716;17274032;5.314911524332631;0.0;0.081;{0.048, 0.1, 0.009, 0.024, 0.001};12;0.11;13058679;32991504;2111.7031519412994;1.0;1.0;13058679;32991504;64.41399621963501;2.6134238047019767;0.007163403975944306;0.00731967046530941;0;0.9659934266713031;9014;0;0;0;0;
1713892609.9642372_run_12;SurfaceReconstructionMethod.ALPHA_SHAPES;ruimte_ETVR;DownSampleMethod.VOXEL;0.01;325010716;17274032;5.314911524332631;0.0;0.082;{0.048, 0.1, 0.009, 0.024, 0.001};12;0.11;13030133;32945050;2141.5330216884613;1.0;1.0;13030133;32945050;62.97124171257019;2.6134238047019767;0.007204844159568411;0.007404784057459385;0;0.9660236059741903;8806;0;0;0;0;
1713896292.6347654_run_13;SurfaceReconstructionMethod.ALPHA_SHAPES;ruimte_ETVR;DownSampleMethod.VOXEL;0.01;325010716;17274032;5.314911524332631;0.0;0.083;{0.048, 0.1, 0.009, 0.024, 0.001};12;0.11;13002001;32899104;2149.2577073574066;1.0;1.0;13002001;32899104;62.90377402305603;2.6134238047019767;0.0072467840714911785;0.007496874445255842;0;0.9660776171898177;8595;0;0;0;0;
1713899992.6589153_run_14;SurfaceReconstructionMethod.ALPHA_SHAPES;ruimte_ETVR;DownSampleMethod.VOXEL;0.01;325010716;17274032;5.314911524332631;0.0;0.084;{0.048, 0.1, 0.009, 0.024, 0.001};12;0.11;12973736;32849452;2172.456247329712;1.0;1.0;12973736;32849452;61.760708808898926;2.6134238047019767;0.007290285048492094;0.007596055675127403;0;0.9660756593443325;8409;0;0;0;0;
1713903728.2403412_run_15;SurfaceReconstructionMethod.ALPHA_SHAPES;ruimte_ETVR;DownSampleMethod.VOXEL;0.01;325010716;17274032;5.314911524332631;0.0;0.085;{0.048, 0.1, 0.009, 0.024, 0.001};12;0.11;12945344;32799528;2176.8538212776184;1.0;1.0;12945344;32799528;62.4888858795166;2.6134238047019767;0.007334869214340468;0.007693823231664074;0;0.9662277457163408;8233;0;0;0;0;
1713907494.8745537_run_16;SurfaceReconstructionMethod.ALPHA_SHAPES;ruimte_ETVR;DownSampleMethod.VOXEL;0.01;325010716;17274032;5.314911524332631;0.0;0.086;{0.048, 0.1, 0.009, 0.024, 0.001};12;0.11;12916913;32748842;2199.653179883957;1.0;1.0;12916913;32748842;62.2623770236969;2.6134238047019767;0.007379096539420571;0.007790759559823556;0;0.9664922503214006;8038;0;0;0;0;
1713911300.8176012_run_17;SurfaceReconstructionMethod.ALPHA_SHAPES;ruimte_ETVR;DownSampleMethod.VOXEL;0.01;325010716;17274032;5.314911524332631;0.0;0.087;{0.048, 0.1, 0.009, 0.024, 0.001};12;0.11;12888896;32699014;2213.759026288986;1.0;1.0;12888896;32699014;63.183934450149536;2.6134238047019767;0.007424795634821072;0.007894093872606698;0;0.9665322018578297;7863;0;0;0;0;
1713915107.6967666_run_18;SurfaceReconstructionMethod.ALPHA_SHAPES;ruimte_ETVR;DownSampleMethod.VOXEL;0.01;325010716;17274032;5.314911524332631;0.0;0.088;{0.048, 0.1, 0.009, 0.024, 0.001};12;0.11;12860257;32645570;2221.830503463745;1.0;1.0;12860257;32645570;63.02430438995361;2.6134238047019767;0.007470483381032714;0.007991145026257447;0;0.9665393497494453;7708;0;0;0;0;
1713918960.049668_run_19;SurfaceReconstructionMethod.ALPHA_SHAPES;ruimte_ETVR;DownSampleMethod.VOXEL;0.01;325010716;17274032;5.314911524332631;0.0;0.089;{0.048, 0.1, 0.009, 0.024, 0.001};12;0.11;12831941;32592150;2245.2873072624207;1.0;1.0;12831941;32592150;64.92443656921387;2.6134238047019767;0.007516153520559336;0.008087659750191156;0;0.969846665531424;7550;0;0;0;0;
1713922854.082691_run_20;SurfaceReconstructionMethod.ALPHA_SHAPES;ruimte_ETVR;DownSampleMethod.VOXEL;0.01;325010716;17274032;5.314911524332631;0.0;0.09;{0.048, 0.1, 0.009, 0.024, 0.001};12;0.11;12803131;32535880;2246.793445110321;1.0;1.0;12803131;32535880;61.221752405166626;2.6134238047019767;0.007563214792459505;0.008186031430101605;0;0.97048427766515;7357;0;0;0;0;
1713926760.3601987_run_21;SurfaceReconstructionMethod.ALPHA_SHAPES;ruimte_ETVR;DownSampleMethod.VOXEL;0.01;325010716;17274032;5.314911524332631;0.0;0.091;{0.048, 0.1, 0.009, 0.024, 0.001};12;0.11;12774384;32478778;2286.291715145111;1.0;1.0;12774384;32478778;62.5814905166626;2.6134238047019767;0.007610289815951846;0.008281870701951029;0;0.9704854043461857;7201;0;0;0;0;
1713930717.584383_run_22;SurfaceReconstructionMethod.ALPHA_SHAPES;ruimte_ETVR;DownSampleMethod.VOXEL;0.01;325010716;17274032;5.314911524332631;0.0;0.092;{0.048, 0.1, 0.009, 0.024, 0.001};12;0.11;12746955;32424236;2314.7970559597015;1.0;1.0;12746955;32424236;62.27622628211975;2.6134238047019767;0.007657159266054179;0.008383193298947997;0;0.9708949194670308;7068;0;0;0;0;
1713934726.384611_run_23;SurfaceReconstructionMethod.ALPHA_SHAPES;ruimte_ETVR;DownSampleMethod.VOXEL;0.01;325010716;17274032;5.314911524332631;0.0;0.093;{0.048, 0.1, 0.009, 0.024, 0.001};12;0.11;12719978;32370748;2332.7321257591248;1.0;1.0;12719978;32370748;62.36610984802246;2.6134238047019767;0.00770615275131382;0.008492348280797476;0;0.9709989401542405;6932;0;0;0;0;
1713938769.8558202_run_24;SurfaceReconstructionMethod.ALPHA_SHAPES;ruimte_ETVR;DownSampleMethod.VOXEL;0.01;325010716;17274032;5.314911524332631;0.0;0.094;{0.048, 0.1, 0.009, 0.024, 0.001};12;0.11;12693204;32317216;2380.3792428970337;1.0;1.0;12693204;32317216;61.765050172805786;2.6134238047019767;0.0077519713803277995;0.008586799359452611;0;0.9712442433160084;6789;0;0;0;0;
1713943076.2571278_run_25;SurfaceReconstructionMethod.ALPHA_SHAPES;ruimte_ETVR;DownSampleMethod.VOXEL;0.01;325010716;17274032;5.314911524332631;0.0;0.095;{0.048, 0.1, 0.009, 0.024, 0.001};12;0.11;12666202;32262798;2656.370388031006;1.0;1.0;12666202;32262798;60.55226111412048;2.6134238047019767;0.007798781519098552;0.00868808472067414;0;0.9714035961791039;6631;0;0;0;0;
1713947482.2424078_run_26;SurfaceReconstructionMethod.ALPHA_SHAPES;ruimte_ETVR;DownSampleMethod.VOXEL;0.01;325010716;17274032;5.314911524332631;0.0;0.096;{0.048, 0.1, 0.009, 0.024, 0.001};12;0.11;12639379;32206820;2433.028815507889;1.0;1.0;12639379;32206820;62.60642194747925;2.6134238047019767;0.007848383627376117;0.008809998431636957;0;0.9714621313125605;6494;0;0;0;0;
1713951679.2272866_run_27;SurfaceReconstructionMethod.ALPHA_SHAPES;ruimte_ETVR;DownSampleMethod.VOXEL;0.01;325010716;17274032;5.314911524332631;0.0;0.097;{0.048, 0.1, 0.009, 0.024, 0.001};12;0.11;12612623;32150356;2428.7821502685547;1.0;1.0;12612623;32150356;61.72317695617676;2.6134238047019767;0.007896923679540193;0.008922767149693691;0;0.97143297573439;6397;0;0;0;0;
1713955866.4797864_run_28;SurfaceReconstructionMethod.ALPHA_SHAPES;ruimte_ETVR;DownSampleMethod.VOXEL;0.01;325010716;17274032;5.314911524332631;0.0;0.098;{0.048, 0.1, 0.009, 0.024, 0.001};12;0.11;12584938;32087180;2436.8871381282806;1.0;1.0;12584938;32087180;60.03521537780762;2.6134238047019767;0.007947459853953417;0.009035159934733302;0;0.9715029491529016;6265;0;0;0;0;
1713960076.8980124_run_29;SurfaceReconstructionMethod.ALPHA_SHAPES;ruimte_ETVR;DownSampleMethod.VOXEL;0.01;325010716;17274032;5.314911524332631;0.0;0.099;{0.048, 0.1, 0.009, 0.024, 0.001};12;0.11;12557264;32016914;2480.0756828784943;1.0;1.0;12557264;32016914;60.401052713394165;2.6134238047019767;0.007996200796382826;0.009146962594601982;0;0.9715058734267769;6158;0;0;0;0;
1713964334.9822435_run_30;SurfaceReconstructionMethod.ALPHA_SHAPES;ruimte_ETVR;DownSampleMethod.VOXEL;0.01;325010716;17274032;5.314911524332631;0.0;0.1;{0.048, 0.1, 0.009, 0.024, 0.001};12;0.11;12529095;31952776;2495.8089928627014;1.0;1.0;12529095;31952776;61.44994616508484;2.6134238047019767;0.008046555318123162;0.009256851887746671;0;0.978000596880847;6037;0;0;0;0;
